URL,favorite,comment,like
https://www.gocomics.com/calvinandhobbes/1991/03/08,13,5,3
https://www.gocomics.com/calvinandhobbes/1991/03/09,16,3,3
https://www.gocomics.com/calvinandhobbes/1991/03/10,17,3,4
https://www.gocomics.com/calvinandhobbes/1991/03/11,11,3,2
https://www.gocomics.com/calvinandhobbes/1991/03/12,8,5,2
https://www.gocomics.com/calvinandhobbes/1991/03/13,13,3,2
https://www.gocomics.com/calvinandhobbes/1991/03/14,10,5,3
https://www.gocomics.com/calvinandhobbes/1991/03/15,38,7,13
https://www.gocomics.com/calvinandhobbes/1991/03/16,3,7,1
https://www.gocomics.com/calvinandhobbes/1991/03/17,21,6,4
https://www.gocomics.com/calvinandhobbes/1991/03/18,23,8,6
https://www.gocomics.com/calvinandhobbes/1991/03/19,20,4,4
https://www.gocomics.com/calvinandhobbes/1991/03/20,10,5,2
https://www.gocomics.com/calvinandhobbes/1991/03/21,14,3,3
https://www.gocomics.com/calvinandhobbes/1991/03/22,10,8,0
https://www.gocomics.com/calvinandhobbes/1991/03/23,10,3,0
https://www.gocomics.com/calvinandhobbes/1991/03/24,20,3,6
https://www.gocomics.com/calvinandhobbes/1991/03/25,10,3,2
https://www.gocomics.com/calvinandhobbes/1991/03/26,16,3,4
https://www.gocomics.com/calvinandhobbes/1991/03/27,11,1,2
https://www.gocomics.com/calvinandhobbes/1991/03/28,17,5,4
https://www.gocomics.com/calvinandhobbes/1991/03/29,12,3,3
https://www.gocomics.com/calvinandhobbes/1991/03/30,16,1,4
https://www.gocomics.com/calvinandhobbes/1991/03/31,28,11,9
https://www.gocomics.com/calvinandhobbes/1991/04/01,16,4,4
https://www.gocomics.com/calvinandhobbes/1991/04/02,22,11,5
https://www.gocomics.com/calvinandhobbes/1991/04/03,11,4,0
https://www.gocomics.com/calvinandhobbes/1991/04/04,13,3,4
https://www.gocomics.com/calvinandhobbes/1991/04/05,22,5,4
https://www.gocomics.com/calvinandhobbes/1991/04/06,6,1,2
https://www.gocomics.com/calvinandhobbes/1991/04/07,19,7,6
https://www.gocomics.com/calvinandhobbes/1991/04/08,11,4,2
https://www.gocomics.com/calvinandhobbes/1991/04/09,14,3,2
https://www.gocomics.com/calvinandhobbes/1991/04/10,16,8,4
https://www.gocomics.com/calvinandhobbes/1991/04/11,24,6,3
https://www.gocomics.com/calvinandhobbes/1991/04/12,20,4,3
https://www.gocomics.com/calvinandhobbes/1991/04/13,10,5,3
https://www.gocomics.com/calvinandhobbes/1991/04/14,16,6,2
https://www.gocomics.com/calvinandhobbes/1991/04/15,12,1,2
https://www.gocomics.com/calvinandhobbes/1991/04/16,23,5,6
https://www.gocomics.com/calvinandhobbes/1991/04/17,22,6,1
https://www.gocomics.com/calvinandhobbes/1991/04/18,11,6,2
https://www.gocomics.com/calvinandhobbes/1991/04/19,7,3,2
https://www.gocomics.com/calvinandhobbes/1991/04/20,11,5,2
https://www.gocomics.com/calvinandhobbes/1991/04/21,13,7,4
https://www.gocomics.com/calvinandhobbes/1991/04/22,16,3,6
https://www.gocomics.com/calvinandhobbes/1991/04/23,8,6,3
https://www.gocomics.com/calvinandhobbes/1991/04/24,15,3,5
https://www.gocomics.com/calvinandhobbes/1991/04/25,9,6,3
https://www.gocomics.com/calvinandhobbes/1991/04/26,9,4,2
https://www.gocomics.com/calvinandhobbes/1991/04/27,10,4,4
https://www.gocomics.com/calvinandhobbes/1991/04/28,12,3,3
https://www.gocomics.com/calvinandhobbes/1991/04/29,9,2,4
https://www.gocomics.com/calvinandhobbes/1991/04/30,10,2,3
https://www.gocomics.com/calvinandhobbes/1991/05/01,11,3,5
https://www.gocomics.com/calvinandhobbes/1991/05/02,11,5,5
https://www.gocomics.com/calvinandhobbes/1991/05/03,13,3,3
https://www.gocomics.com/calvinandhobbes/1991/05/04,15,6,4
https://www.gocomics.com/calvinandhobbes/1991/05/05,24,10,9
https://www.gocomics.com/calvinandhobbes/1991/05/06,12,8,2
https://www.gocomics.com/calvinandhobbes/1991/05/07,5,2,1
https://www.gocomics.com/calvinandhobbes/1991/05/08,4,1,2
https://www.gocomics.com/calvinandhobbes/1991/05/09,4,2,1
https://www.gocomics.com/calvinandhobbes/1991/05/10,8,2,0
https://www.gocomics.com/calvinandhobbes/1991/05/11,20,2,1
https://www.gocomics.com/calvinandhobbes/1991/05/12,6,2,2
https://www.gocomics.com/calvinandhobbes/1991/05/13,4,1,2
https://www.gocomics.com/calvinandhobbes/1991/05/14,9,2,3
https://www.gocomics.com/calvinandhobbes/1991/05/15,6,6,1
https://www.gocomics.com/calvinandhobbes/1991/05/16,6,2,0
https://www.gocomics.com/calvinandhobbes/1991/05/17,8,2,1
https://www.gocomics.com/calvinandhobbes/1991/05/18,6,1,1
https://www.gocomics.com/calvinandhobbes/1991/05/19,15,3,2
https://www.gocomics.com/calvinandhobbes/1991/05/20,8,1,2
https://www.gocomics.com/calvinandhobbes/1991/05/21,14,1,4
https://www.gocomics.com/calvinandhobbes/1991/05/22,5,2,0
https://www.gocomics.com/calvinandhobbes/1991/05/23,6,2,1
https://www.gocomics.com/calvinandhobbes/1991/05/24,5,1,1
https://www.gocomics.com/calvinandhobbes/1991/05/25,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/05/26,13,2,4
https://www.gocomics.com/calvinandhobbes/1991/05/27,5,2,1
https://www.gocomics.com/calvinandhobbes/1991/05/28,15,2,4
https://www.gocomics.com/calvinandhobbes/1991/05/29,7,1,2
https://www.gocomics.com/calvinandhobbes/1991/05/30,6,1,1
https://www.gocomics.com/calvinandhobbes/1991/05/31,2,1,1
https://www.gocomics.com/calvinandhobbes/1991/06/01,5,1,0
https://www.gocomics.com/calvinandhobbes/1991/06/02,11,2,1
https://www.gocomics.com/calvinandhobbes/1991/06/03,7,3,2
https://www.gocomics.com/calvinandhobbes/1991/06/04,7,2,3
https://www.gocomics.com/calvinandhobbes/1991/06/05,5,3,1
https://www.gocomics.com/calvinandhobbes/1991/06/06,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/06/07,4,3,1
https://www.gocomics.com/calvinandhobbes/1991/06/08,5,1,3
https://www.gocomics.com/calvinandhobbes/1991/06/09,11,3,3
https://www.gocomics.com/calvinandhobbes/1991/06/10,7,1,0
https://www.gocomics.com/calvinandhobbes/1991/06/11,7,2,1
https://www.gocomics.com/calvinandhobbes/1991/06/12,3,1,2
https://www.gocomics.com/calvinandhobbes/1991/06/13,4,1,1
https://www.gocomics.com/calvinandhobbes/1991/06/14,11,1,2
https://www.gocomics.com/calvinandhobbes/1991/06/15,7,3,2
https://www.gocomics.com/calvinandhobbes/1991/06/16,7,4,2
https://www.gocomics.com/calvinandhobbes/1991/06/17,6,1,2
https://www.gocomics.com/calvinandhobbes/1991/06/18,6,1,1
https://www.gocomics.com/calvinandhobbes/1991/06/19,4,2,0
https://www.gocomics.com/calvinandhobbes/1991/06/20,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/06/21,6,1,0
https://www.gocomics.com/calvinandhobbes/1991/06/22,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/06/23,21,2,1
https://www.gocomics.com/calvinandhobbes/1991/06/24,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/06/25,3,2,0
https://www.gocomics.com/calvinandhobbes/1991/06/26,7,1,1
https://www.gocomics.com/calvinandhobbes/1991/06/27,4,3,0
https://www.gocomics.com/calvinandhobbes/1991/06/28,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/06/29,5,1,0
https://www.gocomics.com/calvinandhobbes/1991/06/30,8,1,1
https://www.gocomics.com/calvinandhobbes/1991/07/01,9,1,1
https://www.gocomics.com/calvinandhobbes/1991/07/02,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/07/03,10,2,1
https://www.gocomics.com/calvinandhobbes/1991/07/04,6,2,0
https://www.gocomics.com/calvinandhobbes/1991/07/05,6,3,0
https://www.gocomics.com/calvinandhobbes/1991/07/06,9,2,2
https://www.gocomics.com/calvinandhobbes/1991/07/07,10,3,1
https://www.gocomics.com/calvinandhobbes/1991/07/08,5,1,2
https://www.gocomics.com/calvinandhobbes/1991/07/09,9,2,1
https://www.gocomics.com/calvinandhobbes/1991/07/10,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/07/11,3,2,0
https://www.gocomics.com/calvinandhobbes/1991/07/12,4,2,0
https://www.gocomics.com/calvinandhobbes/1991/07/13,3,1,1
https://www.gocomics.com/calvinandhobbes/1991/07/14,7,3,2
https://www.gocomics.com/calvinandhobbes/1991/07/15,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/07/16,5,4,1
https://www.gocomics.com/calvinandhobbes/1991/07/17,6,1,2
https://www.gocomics.com/calvinandhobbes/1991/07/18,5,1,2
https://www.gocomics.com/calvinandhobbes/1991/07/19,6,1,2
https://www.gocomics.com/calvinandhobbes/1991/07/20,8,1,8
https://www.gocomics.com/calvinandhobbes/1991/07/21,8,1,3
https://www.gocomics.com/calvinandhobbes/1991/07/22,5,2,2
https://www.gocomics.com/calvinandhobbes/1991/07/23,5,2,2
https://www.gocomics.com/calvinandhobbes/1991/07/24,4,2,0
https://www.gocomics.com/calvinandhobbes/1991/07/25,3,1,1
https://www.gocomics.com/calvinandhobbes/1991/07/26,11,1,2
https://www.gocomics.com/calvinandhobbes/1991/07/27,3,1,1
https://www.gocomics.com/calvinandhobbes/1991/07/28,12,6,1
https://www.gocomics.com/calvinandhobbes/1991/07/29,8,1,0
https://www.gocomics.com/calvinandhobbes/1991/07/30,3,1,2
https://www.gocomics.com/calvinandhobbes/1991/07/31,2,2,0
https://www.gocomics.com/calvinandhobbes/1991/08/01,11,1,0
https://www.gocomics.com/calvinandhobbes/1991/08/02,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/08/03,4,1,1
https://www.gocomics.com/calvinandhobbes/1991/08/04,4,2,0
https://www.gocomics.com/calvinandhobbes/1991/08/05,6,2,1
https://www.gocomics.com/calvinandhobbes/1991/08/06,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/08/07,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/08/08,10,1,1
https://www.gocomics.com/calvinandhobbes/1991/08/09,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/08/10,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/08/11,8,1,2
https://www.gocomics.com/calvinandhobbes/1991/08/12,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/08/13,4,2,0
https://www.gocomics.com/calvinandhobbes/1991/08/14,2,1,1
https://www.gocomics.com/calvinandhobbes/1991/08/15,4,1,2
https://www.gocomics.com/calvinandhobbes/1991/08/16,4,1,2
https://www.gocomics.com/calvinandhobbes/1991/08/17,3,1,1
https://www.gocomics.com/calvinandhobbes/1991/08/18,6,1,1
https://www.gocomics.com/calvinandhobbes/1991/08/19,3,1,1
https://www.gocomics.com/calvinandhobbes/1991/08/20,5,2,2
https://www.gocomics.com/calvinandhobbes/1991/08/21,3,1,2
https://www.gocomics.com/calvinandhobbes/1991/08/22,7,2,1
https://www.gocomics.com/calvinandhobbes/1991/08/23,7,1,1
https://www.gocomics.com/calvinandhobbes/1991/08/24,9,1,2
https://www.gocomics.com/calvinandhobbes/1991/08/25,5,6,0
https://www.gocomics.com/calvinandhobbes/1991/08/26,5,2,0
https://www.gocomics.com/calvinandhobbes/1991/08/27,5,4,0
https://www.gocomics.com/calvinandhobbes/1991/08/28,7,1,1
https://www.gocomics.com/calvinandhobbes/1991/08/29,3,2,1
https://www.gocomics.com/calvinandhobbes/1991/08/30,6,1,1
https://www.gocomics.com/calvinandhobbes/1991/08/31,4,2,0
https://www.gocomics.com/calvinandhobbes/1991/09/01,7,2,2
https://www.gocomics.com/calvinandhobbes/1991/09/02,6,2,0
https://www.gocomics.com/calvinandhobbes/1991/09/03,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/04,10,3,1
https://www.gocomics.com/calvinandhobbes/1991/09/05,7,1,1
https://www.gocomics.com/calvinandhobbes/1991/09/06,5,2,0
https://www.gocomics.com/calvinandhobbes/1991/09/07,5,3,1
https://www.gocomics.com/calvinandhobbes/1991/09/08,4,1,1
https://www.gocomics.com/calvinandhobbes/1991/09/09,6,2,1
https://www.gocomics.com/calvinandhobbes/1991/09/10,6,2,0
https://www.gocomics.com/calvinandhobbes/1991/09/11,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/12,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/13,5,4,0
https://www.gocomics.com/calvinandhobbes/1991/09/14,10,3,1
https://www.gocomics.com/calvinandhobbes/1991/09/15,7,1,1
https://www.gocomics.com/calvinandhobbes/1991/09/16,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/17,4,1,1
https://www.gocomics.com/calvinandhobbes/1991/09/18,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/19,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/20,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/21,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/22,5,1,1
https://www.gocomics.com/calvinandhobbes/1991/09/23,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/24,2,2,1
https://www.gocomics.com/calvinandhobbes/1991/09/25,6,2,1
https://www.gocomics.com/calvinandhobbes/1991/09/26,2,1,1
https://www.gocomics.com/calvinandhobbes/1991/09/27,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/09/28,9,1,1
https://www.gocomics.com/calvinandhobbes/1991/09/29,7,2,1
https://www.gocomics.com/calvinandhobbes/1991/09/30,9,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/01,5,4,1
https://www.gocomics.com/calvinandhobbes/1991/10/02,3,1,1
https://www.gocomics.com/calvinandhobbes/1991/10/03,6,2,1
https://www.gocomics.com/calvinandhobbes/1991/10/04,8,2,1
https://www.gocomics.com/calvinandhobbes/1991/10/05,7,2,0
https://www.gocomics.com/calvinandhobbes/1991/10/06,6,4,0
https://www.gocomics.com/calvinandhobbes/1991/10/07,3,2,0
https://www.gocomics.com/calvinandhobbes/1991/10/08,5,1,1
https://www.gocomics.com/calvinandhobbes/1991/10/09,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/10,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/11,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/12,3,2,0
https://www.gocomics.com/calvinandhobbes/1991/10/13,4,4,1
https://www.gocomics.com/calvinandhobbes/1991/10/14,3,2,0
https://www.gocomics.com/calvinandhobbes/1991/10/15,7,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/16,8,2,0
https://www.gocomics.com/calvinandhobbes/1991/10/17,7,2,0
https://www.gocomics.com/calvinandhobbes/1991/10/18,6,2,1
https://www.gocomics.com/calvinandhobbes/1991/10/19,5,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/20,7,2,2
https://www.gocomics.com/calvinandhobbes/1991/10/21,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/22,7,2,2
https://www.gocomics.com/calvinandhobbes/1991/10/23,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/24,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/25,7,3,0
https://www.gocomics.com/calvinandhobbes/1991/10/26,10,2,1
https://www.gocomics.com/calvinandhobbes/1991/10/27,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/28,7,1,1
https://www.gocomics.com/calvinandhobbes/1991/10/29,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/10/30,5,1,1
https://www.gocomics.com/calvinandhobbes/1991/10/31,6,2,1
https://www.gocomics.com/calvinandhobbes/1991/11/01,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/11/02,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/11/03,4,1,1
https://www.gocomics.com/calvinandhobbes/1991/11/04,4,1,2
https://www.gocomics.com/calvinandhobbes/1991/11/05,2,1,1
https://www.gocomics.com/calvinandhobbes/1991/11/06,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/11/07,3,1,1
https://www.gocomics.com/calvinandhobbes/1991/11/08,7,1,4
https://www.gocomics.com/calvinandhobbes/1991/11/09,12,1,1
https://www.gocomics.com/calvinandhobbes/1991/11/10,6,1,1
https://www.gocomics.com/calvinandhobbes/1991/11/11,7,1,1
https://www.gocomics.com/calvinandhobbes/1991/11/12,10,3,0
https://www.gocomics.com/calvinandhobbes/1991/11/13,5,1,0
https://www.gocomics.com/calvinandhobbes/1991/11/14,5,2,1
https://www.gocomics.com/calvinandhobbes/1991/11/15,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/11/16,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/11/17,5,2,0
https://www.gocomics.com/calvinandhobbes/1991/11/18,3,1,1
https://www.gocomics.com/calvinandhobbes/1991/11/19,6,1,0
https://www.gocomics.com/calvinandhobbes/1991/11/20,9,1,1
https://www.gocomics.com/calvinandhobbes/1991/11/21,10,3,0
https://www.gocomics.com/calvinandhobbes/1991/11/22,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/11/23,4,5,0
https://www.gocomics.com/calvinandhobbes/1991/11/24,9,2,1
https://www.gocomics.com/calvinandhobbes/1991/11/25,2,2,0
https://www.gocomics.com/calvinandhobbes/1991/11/26,5,3,0
https://www.gocomics.com/calvinandhobbes/1991/11/27,7,3,0
https://www.gocomics.com/calvinandhobbes/1991/11/28,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/11/29,7,2,1
https://www.gocomics.com/calvinandhobbes/1991/11/30,2,1,1
https://www.gocomics.com/calvinandhobbes/1991/12/01,10,1,1
https://www.gocomics.com/calvinandhobbes/1991/12/02,4,1,3
https://www.gocomics.com/calvinandhobbes/1991/12/03,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/04,2,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/05,4,2,1
https://www.gocomics.com/calvinandhobbes/1991/12/06,5,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/07,4,1,1
https://www.gocomics.com/calvinandhobbes/1991/12/08,5,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/09,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/10,4,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/11,5,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/12,12,2,3
https://www.gocomics.com/calvinandhobbes/1991/12/13,7,2,0
https://www.gocomics.com/calvinandhobbes/1991/12/14,9,3,1
https://www.gocomics.com/calvinandhobbes/1991/12/15,13,5,0
https://www.gocomics.com/calvinandhobbes/1991/12/16,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/17,5,2,0
https://www.gocomics.com/calvinandhobbes/1991/12/18,8,2,0
https://www.gocomics.com/calvinandhobbes/1991/12/19,5,2,1
https://www.gocomics.com/calvinandhobbes/1991/12/20,3,2,0
https://www.gocomics.com/calvinandhobbes/1991/12/21,3,2,0
https://www.gocomics.com/calvinandhobbes/1991/12/22,11,1,1
https://www.gocomics.com/calvinandhobbes/1991/12/23,4,2,0
https://www.gocomics.com/calvinandhobbes/1991/12/24,5,2,1
https://www.gocomics.com/calvinandhobbes/1991/12/25,3,2,0
https://www.gocomics.com/calvinandhobbes/1991/12/26,3,2,0
https://www.gocomics.com/calvinandhobbes/1991/12/27,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/28,3,1,0
https://www.gocomics.com/calvinandhobbes/1991/12/29,8,3,0
https://www.gocomics.com/calvinandhobbes/1991/12/30,6,1,1
https://www.gocomics.com/calvinandhobbes/1991/12/31,8,1,1
https://www.gocomics.com/calvinandhobbes/1992/01/01,5,3,0
https://www.gocomics.com/calvinandhobbes/1992/01/02,6,4,1
https://www.gocomics.com/calvinandhobbes/1992/01/03,3,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/04,6,1,2
https://www.gocomics.com/calvinandhobbes/1992/01/05,16,4,3
https://www.gocomics.com/calvinandhobbes/1992/01/06,2,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/07,10,2,3
https://www.gocomics.com/calvinandhobbes/1992/01/08,4,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/09,8,2,4
https://www.gocomics.com/calvinandhobbes/1992/01/10,2,3,0
https://www.gocomics.com/calvinandhobbes/1992/01/11,4,2,1
https://www.gocomics.com/calvinandhobbes/1992/01/12,9,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/13,2,1,5
https://www.gocomics.com/calvinandhobbes/1992/01/14,5,1,3
https://www.gocomics.com/calvinandhobbes/1992/01/15,2,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/16,5,2,1
https://www.gocomics.com/calvinandhobbes/1992/01/17,2,2,0
https://www.gocomics.com/calvinandhobbes/1992/01/18,4,2,0
https://www.gocomics.com/calvinandhobbes/1992/01/19,11,1,1
https://www.gocomics.com/calvinandhobbes/1992/01/20,5,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/21,2,2,0
https://www.gocomics.com/calvinandhobbes/1992/01/22,5,2,0
https://www.gocomics.com/calvinandhobbes/1992/01/23,4,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/24,6,3,0
https://www.gocomics.com/calvinandhobbes/1992/01/25,4,2,0
https://www.gocomics.com/calvinandhobbes/1992/01/26,18,2,2
https://www.gocomics.com/calvinandhobbes/1992/01/27,4,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/28,6,2,0
https://www.gocomics.com/calvinandhobbes/1992/01/29,2,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/30,4,1,0
https://www.gocomics.com/calvinandhobbes/1992/01/31,3,2,1
https://www.gocomics.com/calvinandhobbes/1992/02/01,6,2,1
https://www.gocomics.com/calvinandhobbes/1992/02/02,10,2,6
https://www.gocomics.com/calvinandhobbes/1992/02/03,12,3,1
https://www.gocomics.com/calvinandhobbes/1992/02/04,32,6,15
https://www.gocomics.com/calvinandhobbes/1992/02/05,5,2,0
https://www.gocomics.com/calvinandhobbes/1992/02/06,38,11,6
https://www.gocomics.com/calvinandhobbes/1992/02/07,15,5,5
https://www.gocomics.com/calvinandhobbes/1992/02/08,12,5,3
https://www.gocomics.com/calvinandhobbes/1992/02/09,18,4,6
https://www.gocomics.com/calvinandhobbes/1992/02/10,13,2,3
https://www.gocomics.com/calvinandhobbes/1992/02/11,15,2,5
https://www.gocomics.com/calvinandhobbes/1992/02/12,9,5,2
https://www.gocomics.com/calvinandhobbes/1992/02/13,15,2,3
https://www.gocomics.com/calvinandhobbes/1992/02/14,8,4,4
https://www.gocomics.com/calvinandhobbes/1992/02/15,13,6,0
https://www.gocomics.com/calvinandhobbes/1992/02/16,17,5,5
https://www.gocomics.com/calvinandhobbes/1992/02/17,6,2,2
https://www.gocomics.com/calvinandhobbes/1992/02/18,54,8,13
https://www.gocomics.com/calvinandhobbes/1992/02/19,11,2,2
https://www.gocomics.com/calvinandhobbes/1992/02/20,6,2,2
https://www.gocomics.com/calvinandhobbes/1992/02/21,10,6,4
https://www.gocomics.com/calvinandhobbes/1992/02/22,8,4,1
https://www.gocomics.com/calvinandhobbes/1992/02/23,15,6,3
https://www.gocomics.com/calvinandhobbes/1992/02/24,8,3,2
https://www.gocomics.com/calvinandhobbes/1992/02/25,5,3,1
https://www.gocomics.com/calvinandhobbes/1992/02/26,25,5,5
https://www.gocomics.com/calvinandhobbes/1992/02/27,28,7,8
https://www.gocomics.com/calvinandhobbes/1992/02/28,5,1,1
https://www.gocomics.com/calvinandhobbes/1992/02/29,30,6,6
https://www.gocomics.com/calvinandhobbes/1992/03/01,23,8,11
https://www.gocomics.com/calvinandhobbes/1992/03/02,9,4,0
https://www.gocomics.com/calvinandhobbes/1992/03/03,16,3,5
https://www.gocomics.com/calvinandhobbes/1992/03/04,11,8,1
https://www.gocomics.com/calvinandhobbes/1992/03/05,5,3,1
https://www.gocomics.com/calvinandhobbes/1992/03/06,10,2,5
https://www.gocomics.com/calvinandhobbes/1992/03/07,13,3,0
https://www.gocomics.com/calvinandhobbes/1992/03/08,8,7,1
https://www.gocomics.com/calvinandhobbes/1992/03/09,10,5,0
https://www.gocomics.com/calvinandhobbes/1992/03/10,28,4,7
https://www.gocomics.com/calvinandhobbes/1992/03/11,16,5,6
https://www.gocomics.com/calvinandhobbes/1992/03/12,18,4,7
https://www.gocomics.com/calvinandhobbes/1992/03/13,6,3,2
https://www.gocomics.com/calvinandhobbes/1992/03/14,7,1,1
https://www.gocomics.com/calvinandhobbes/1992/03/15,14,8,2
https://www.gocomics.com/calvinandhobbes/1992/03/16,6,6,1
https://www.gocomics.com/calvinandhobbes/1992/03/17,17,10,1
https://www.gocomics.com/calvinandhobbes/1992/03/18,25,4,7
https://www.gocomics.com/calvinandhobbes/1992/03/19,12,3,3
https://www.gocomics.com/calvinandhobbes/1992/03/20,9,3,1
https://www.gocomics.com/calvinandhobbes/1992/03/21,11,4,2
https://www.gocomics.com/calvinandhobbes/1992/03/22,21,4,4
https://www.gocomics.com/calvinandhobbes/1992/03/23,10,4,2
https://www.gocomics.com/calvinandhobbes/1992/03/24,12,3,3
https://www.gocomics.com/calvinandhobbes/1992/03/25,21,6,3
https://www.gocomics.com/calvinandhobbes/1992/03/26,10,5,2
https://www.gocomics.com/calvinandhobbes/1992/03/27,10,1,2
https://www.gocomics.com/calvinandhobbes/1992/03/28,8,3,0
https://www.gocomics.com/calvinandhobbes/1992/03/29,14,10,6
https://www.gocomics.com/calvinandhobbes/1992/03/30,16,2,1
https://www.gocomics.com/calvinandhobbes/1992/03/31,9,2,0
https://www.gocomics.com/calvinandhobbes/1992/04/01,10,5,0
https://www.gocomics.com/calvinandhobbes/1992/04/02,4,3,1
https://www.gocomics.com/calvinandhobbes/1992/04/03,10,3,2
https://www.gocomics.com/calvinandhobbes/1992/04/04,29,2,4
https://www.gocomics.com/calvinandhobbes/1992/04/05,17,3,2
https://www.gocomics.com/calvinandhobbes/1992/04/06,20,4,6
https://www.gocomics.com/calvinandhobbes/1992/04/07,8,2,1
https://www.gocomics.com/calvinandhobbes/1992/04/08,11,2,0
https://www.gocomics.com/calvinandhobbes/1992/04/09,34,7,3
https://www.gocomics.com/calvinandhobbes/1992/04/10,12,3,1
https://www.gocomics.com/calvinandhobbes/1992/04/11,16,3,1
https://www.gocomics.com/calvinandhobbes/1992/04/12,16,2,7
https://www.gocomics.com/calvinandhobbes/1992/04/13,8,2,1
https://www.gocomics.com/calvinandhobbes/1992/04/14,13,2,1
https://www.gocomics.com/calvinandhobbes/1992/04/15,6,2,0
https://www.gocomics.com/calvinandhobbes/1992/04/16,14,4,2
https://www.gocomics.com/calvinandhobbes/1992/04/17,8,1,1
https://www.gocomics.com/calvinandhobbes/1992/04/18,9,2,1
https://www.gocomics.com/calvinandhobbes/1992/04/19,40,3,9
https://www.gocomics.com/calvinandhobbes/1992/04/20,14,3,2
https://www.gocomics.com/calvinandhobbes/1992/04/21,11,3,1
https://www.gocomics.com/calvinandhobbes/1992/04/22,9,2,2
https://www.gocomics.com/calvinandhobbes/1992/04/23,13,5,3
https://www.gocomics.com/calvinandhobbes/1992/04/24,14,1,5
https://www.gocomics.com/calvinandhobbes/1992/04/25,7,2,0
https://www.gocomics.com/calvinandhobbes/1992/04/26,9,2,0
https://www.gocomics.com/calvinandhobbes/1992/04/27,18,7,3
https://www.gocomics.com/calvinandhobbes/1992/04/28,8,1,1
https://www.gocomics.com/calvinandhobbes/1992/04/29,14,4,3
https://www.gocomics.com/calvinandhobbes/1992/04/30,8,5,1
https://www.gocomics.com/calvinandhobbes/1992/05/01,20,3,4
https://www.gocomics.com/calvinandhobbes/1992/05/02,6,4,0
https://www.gocomics.com/calvinandhobbes/1992/05/03,22,5,6
